freq,psd_x,psd_y,psd_z,psd_xyz
159.7,2.218e+02,2.343e+02,6.210e+02,1.077e+03
161.5,2.767e+02,2.167e+02,7.045e+02,1.198e+03
163.3,3.154e+02,1.934e+02,7.230e+02,1.232e+03
165.1,4.029e+02,2.130e+02,9.619e+02,1.578e+03
166.9,5.993e+02,2.621e+02,1.421e+03,2.283e+03
168.7,7.203e+02,2.398e+02,1.635e+03,2.595e+03
170.5,8.311e+02,1.860e+02,1.824e+03,2.841e+03
172.3,8.965e+02,1.396e+02,1.868e+03,2.905e+03
174.1,6.762e+02,8.999e+01,1.494e+03,2.260e+03
175.9,6.438e+02,7.526e+01,1.163e+03,1.883e+03
177.7,8.093e+02,7.168e+01,9.077e+02,1.789e+03
179.4,7.298e+02,7.083e+01,5.896e+02,1.390e+03
181.2,5.926e+02,8.887e+01,4.063e+02,1.088e+03
183.0,4.405e+02,1.203e+02,3.472e+02,9.080e+02
184.8,3.330e+02,1.321e+02,3.450e+02,8.101e+02
186.6,2.371e+02,1.361e+02,3.510e+02,7.243e+02
188.4,1.629e+02,1.293e+02,3.854e+02,6.775e+02
190.2,1.479e+02,1.052e+02,5.502e+02,8.033e+02
192.0,1.598e+02,9.536e+01,5.981e+02,8.533e+02
193.8,1.985e+02,9.796e+01,6.301e+02,9.265e+02
195.6,2.376e+02,9.773e+01,7.130e+02,1.048e+03
197.4,2.249e+02,9.688e+01,6.152e+02,9.370e+02
199.2,1.657e+02,1.030e+02,4.966e+02,7.653e+02
